frame,color,cx,cy,x,y,w,h,area
318,red,208.17,610.25,204,602,8,18,96
318,red,960.92,628.10,934,606,55,43,974
318,red,182.47,617.91,166,608,26,24,345
318,red,151.93,655.64,148,650,10,12,84
318,red,37.67,669.88,32,666,14,10,116
318,red,84.21,684.09,70,678,26,12,169
318,red,622.85,784.92,554,683,135,234,9322
318,red,56.97,708.75,52,692,10,36,272
318,red,1028.08,706.62,1025,701,7,15,52
318,red,1102.08,854.84,1038,718,120,308,14447
318,red,137.72,724.96,120,722,37,7,251
318,red,150.10,757.47,139,754,23,8,107
318,red,3134.66,1211.80,3112,1186,43,41,782
318,red,896.09,1366.24,790,1223,198,304,43841
318,red,425.85,1370.95,393,1324,67,95,5479
318,red,2837.29,1392.10,2830,1389,18,9,93
318,red,3061.64,1406.55,3006,1390,111,37,1266
318,red,3168.82,1398.48,3158,1391,30,17,166
318,red,3214.17,1393.47,3198,1390,34,10,174
318,red,3350.09,1409.08,3303,1394,76,32,741
318,red,2819.95,1399.93,2814,1396,12,7,56
318,red,3272.99,1405.34,3251,1396,45,19,224
318,red,2924.78,1410.02,2902,1407,44,9,245
318,red,2971.20,1409.44,2953,1407,37,6,151
318,red,3151.78,1416.00,3144,1410,14,15,73
318,red,3266.87,1420.10,3256,1413,25,14,120
318,red,3021.00,1423.96,3010,1421,23,7,72
318,red,2897.09,1428.97,2891,1427,13,5,64
318,red,3133.84,1434.14,3118,1428,35,16,348
318,red,3320.38,1436.35,3309,1429,24,13,146
318,red,3192.69,1441.40,3164,1432,62,16,255
318,red,3317.45,1468.79,3250,1434,129,69,3249
318,red,3370.53,1437.23,3362,1434,17,7,79
318,red,3190.51,1456.74,3180,1453,21,11,88
318,red,296.17,1492.57,284,1490,24,5,58
318,red,3335.86,1502.18,3331,1498,10,11,49
318,red,3135.58,1508.21,3127,1507,17,4,57
318,red,3171.46,1564.77,3132,1555,65,25,380
318,red,3363.60,1565.60,3358,1564,12,4,45
318,red,225.61,1694.40,224,1684,5,20,82
318,red,3362.74,1949.91,3352,1948,22,4,69
318,blue,1113.00,1361.42,1090,1336,46,49,1835
318,blue,2788.95,1367.36,2767,1342,43,48,1715
318,blue,455.16,1782.40,430,1740,49,86,3048
318,blue,3344.57,1794.53,3334,1752,21,80,673
319,red,141.02,547.28,138,540,8,16,92
319,red,86.21,559.30,61,546,43,22,424
319,red,157.17,562.79,148,550,20,26,300
319,red,99.38,575.38,96,572,10,10,64
319,red,951.80,593.37,921,578,63,28,740
319,red,111.50,582.50,108,580,8,6,48
319,red,208.17,610.25,204,602,8,18,96
319,red,960.58,628.29,934,607,57,39,965
319,red,183.88,620.02,166,608,32,32,394
319,red,1029.11,659.40,1026,640,8,44,178
319,red,37.67,669.88,32,666,14,10,116
319,red,84.21,684.09,70,678,26,12,169
319,red,624.32,791.10,557,683,133,241,9425
319,red,56.97,708.75,52,692,10,36,272
319,red,137.11,725.22,119,722,37,8,255
319,red,1098.36,855.53,1037,722,117,306,14905
319,red,150.95,757.57,139,754,25,8,119
319,red,3133.94,1212.97,3112,1192,43,35,725
319,red,894.00,1370.05,783,1223,205,307,43371
319,red,425.47,1371.13,392,1324,68,95,5507
319,red,2840.15,1390.71,2833,1389,15,5,62
319,red,3090.44,1404.82,3082,1390,21,33,195
319,red,3167.45,1397.80,3158,1391,27,15,154
319,red,3214.05,1393.39,3198,1390,34,10,171
319,red,3046.96,1401.69,3010,1393,66,28,821
319,red,3373.21,1396.16,3368,1394,11,6,58
319,red,3338.20,1399.04,3331,1396,15,8,69
319,red,3261.05,1407.40,3250,1398,22,25,216
319,red,3345.17,1412.16,3298,1404,81,23,536
319,red,2932.72,1411.23,2921,1407,25,10,119
319,red,2974.36,1409.50,2953,1407,41,6,161
319,red,3283.28,1410.60,3272,1406,22,10,100
319,red,3078.72,1419.30,3075,1413,8,12,46
319,red,3202.31,1417.08,3199,1412,7,13,62
319,red,3035.71,1424.82,3011,1421,47,8,192
319,red,3132.33,1434.80,3108,1424,45,21,360
319,red,2897.09,1428.97,2891,1427,13,5,64
319,red,3316.37,1465.29,3243,1427,136,73,3061
319,red,3197.71,1441.08,3169,1432,67,25,376
319,red,3369.39,1437.86,3362,1436,16,5,64
319,red,3271.56,1495.48,3263,1493,17,10,75
319,red,3295.52,1493.91,3287,1492,21,5,65
319,red,3184.74,1498.69,3179,1495,12,9,65
319,red,3139.62,1505.78,3133,1499,12,12,85
319,red,3259.94,1550.80,3251,1549,18,5,69
319,red,3157.32,1562.91,3147,1561,21,4,66
319,red,3350.16,1565.42,3328,1564,44,4,154
319,red,3192.62,1571.80,3182,1569,23,11,102
319,red,3218.85,1574.45,3214,1570,14,14,74
319,red,224.78,1696.16,221,1683,7,25,89
319,red,962.44,1688.21,954,1686,20,7,95
319,red,585.05,1801.52,579,1796,12,11,66
319,red,3329.27,2003.47,3327,1996,6,17,45
319,red,3242.65,2005.05,3227,1999,29,13,145
319,red,3349.07,2008.37,3343,2004,13,9,100
319,red,2998.50,2148.50,2993,2147,12,4,48
319,blue,1112.71,1361.55,1090,1336,46,49,1841
319,blue,2788.99,1367.36,2767,1342,43,48,1711
319,blue,454.62,1782.39,430,1740,48,86,3042
319,blue,3344.77,1792.89,3334,1752,22,80,719
320,red,90.51,550.41,84,546,12,8,68
320,red,160.50,556.44,152,550,16,18,124
320,red,92.64,561.47,80,556,24,10,116
320,red,952.96,590.42,924,574,61,28,704
320,red,145.50,586.50,144,576,4,22,88
320,red,981.62,612.85,973,605,17,17,172
320,red,208.50,613.50,206,608,6,12,56
320,red,953.17,631.89,934,617,40,30,678
320,red,1033.15,641.05,1028,620,11,39,221
320,red,153.50,652.50,148,650,12,6,72
320,red,42.81,667.61,32,656,20,20,180
320,red,626.61,798.56,562,681,125,255,9555
320,red,1029.50,696.00,1028,690,4,13,52
320,red,58.30,709.35,52,692,14,36,269
320,red,137.04,725.25,119,722,37,8,255
320,red,1095.74,856.13,1026,724,122,307,15071
320,red,152.07,757.16,138,754,26,8,122
320,red,3139.77,1217.41,3120,1192,35,35,440
320,red,3115.56,1203.56,3112,1200,8,8,63
320,red,891.76,1372.29,767,1218,223,312,44703
320,red,425.48,1371.20,392,1324,68,94,5503
320,red,2839.82,1391.05,2833,1389,15,5,73
320,red,3088.51,1396.27,3082,1390,12,14,86
320,red,3211.06,1393.91,3198,1390,27,10,150
320,red,3041.87,1400.80,2994,1394,82,19,755
320,red,3363.20,1405.64,3336,1394,43,26,441
320,red,3260.18,1400.12,3252,1396,19,10,83
320,red,3289.12,1399.31,3286,1396,8,7,49
320,red,3181.15,1404.26,3174,1398,11,15,54
320,red,2931.38,1411.60,2921,1402,24,16,104
320,red,2974.09,1409.53,2952,1407,42,6,158
320,red,3318.30,1410.56,3314,1406,10,10,50
320,red,2904.75,1409.91,2898,1408,14,5,67
320,red,3203.87,1416.52,3199,1412,15,13,67
320,red,3262.02,1417.34,3254,1412,17,11,62
320,red,3353.70,1422.52,3346,1419,17,8,46
320,red,3035.20,1425.53,3024,1422,22,8,87
320,red,3132.70,1435.94,3108,1424,45,28,259
320,red,2899.83,1429.26,2892,1427,15,7,66
320,red,3326.48,1467.40,3264,1435,114,54,1914
320,red,3186.80,1443.16,3169,1440,39,13,153
320,red,3253.98,1450.54,3246,1443,18,15,130
320,red,3216.46,1465.93,3209,1462,15,10,74
320,red,3370.86,1494.07,3367,1486,11,14,83
320,red,3185.19,1499.13,3179,1495,16,9,53
320,red,3138.88,1506.73,3131,1500,13,12,81
320,red,3066.50,1545.50,3060,1540,14,10,84
320,red,3111.90,1555.30,3106,1548,11,12,60
320,red,3174.72,1562.26,3158,1556,38,16,244
320,red,3223.95,1568.84,3216,1563,16,10,55
320,red,3253.36,1564.09,3243,1563,21,4,66
320,red,3195.65,1573.36,3189,1569,17,11,135
320,red,225.11,1697.41,222,1688,6,20,73
320,red,960.53,1690.23,950,1688,24,6,97
320,red,3246.74,2009.02,3235,2004,22,8,90
320,blue,1112.87,1361.58,1091,1336,45,49,1821
320,blue,2789.11,1367.51,2767,1342,43,48,1695
320,blue,454.49,1783.28,430,1740,48,86,3066
320,blue,3345.03,1792.20,3334,1752,22,80,726
321,red,91.59,555.97,76,544,30,24,511
321,red,138.64,548.21,136,544,6,10,56
321,red,953.61,586.47,926,570,61,28,784
321,red,185.72,589.94,182,584,10,12,72
321,red,960.85,622.59,934,600,59,40,842
321,red,1037.50,622.50,1036,617,4,12,48
321,red,189.89,634.04,188,630,6,10,46
321,red,1033.28,640.25,1031,632,5,18,68
321,red,149.00,653.00,144,650,10,6,48
321,red,38.22,671.60,32,666,16,14,146
321,red,628.69,811.58,567,679,119,276,10212
321,red,58.69,714.70,55,704,7,24,129
321,red,137.00,725.23,119,722,37,8,254
321,red,36.36,728.93,32,724,12,12,112
321,red,1095.50,860.89,1040,724,104,310,14880
321,red,69.50,754.50,64,752,12,6,72
321,red,151.66,757.21,138,754,26,8,117
321,red,3140.26,1217.18,3120,1192,35,35,428
321,red,3115.56,1203.56,3112,1200,8,8,63
321,red,887.33,1371.29,750,1214,240,319,45491
321,red,425.46,1371.35,392,1324,68,95,5506
321,red,2839.43,1391.29,2832,1389,16,5,68
321,red,3044.08,1397.66,3026,1388,30,20,218
321,red,3215.05,1393.70,3200,1388,31,13,181
321,red,2892.00,1397.87,2868,1390,44,23,328
321,red,3171.60,1397.49,3158,1391,27,15,94
321,red,2959.56,1405.02,2926,1393,66,20,484
321,red,3094.73,1400.34,3084,1392,27,16,176
321,red,3257.38,1399.16,3250,1394,15,12,104
321,red,3373.00,1396.00,3368,1394,11,5,55
321,red,2823.10,1400.55,2818,1397,13,7,49
321,red,3296.66,1403.21,3286,1396,24,15,118
321,red,3357.76,1405.41,3331,1396,48,24,441
321,red,3008.51,1402.45,2995,1400,29,7,113
321,red,3319.86,1411.85,3314,1406,12,13,93
321,red,2926.30,1413.65,2921,1410,11,8,57
321,red,3064.78,1412.70,3058,1410,18,11,80
321,red,3202.09,1416.75,3199,1412,7,13,53
321,red,3263.68,1418.55,3257,1414,14,10,56
321,red,3354.39,1422.94,3346,1419,17,9,51
321,red,3038.79,1425.67,3015,1422,44,8,185
321,red,3136.92,1441.58,3104,1424,62,42,593
321,red,2900.37,1429.82,2893,1428,14,6,57
321,red,3369.64,1436.90,3364,1431,13,10,59
321,red,3187.97,1443.83,3169,1434,39,23,189
321,red,3242.66,1439.09,3240,1434,7,12,56
321,red,3263.08,1451.38,3246,1443,40,18,357
321,red,3323.02,1464.73,3281,1442,96,58,1805
321,red,3219.58,1464.72,3216,1458,8,14,53
321,red,3268.34,1488.04,3261,1479,18,20,140
321,red,3369.73,1495.92,3364,1486,14,16,104
321,red,296.24,1492.79,288,1490,20,6,99
321,red,3293.08,1494.99,3283,1492,18,11,88
321,red,3185.30,1499.22,3179,1495,14,9,69
321,red,3139.62,1507.12,3133,1500,12,12,65
321,red,3074.39,1541.86,3064,1540,23,4,74
321,red,3191.41,1563.56,3146,1550,98,30,1213
321,red,3029.50,1556.91,3020,1555,20,5,68
321,red,3252.09,1564.25,3243,1563,20,4,55
321,red,3094.26,1686.55,3086,1683,18,14,98
321,red,958.03,1690.98,948,1684,26,12,137
321,red,224.97,1697.74,222,1688,6,20,68
321,red,2986.74,1915.51,2980,1910,16,10,87
321,red,3040.88,1915.53,3036,1910,12,10,51
321,red,3018.28,1917.78,3008,1916,22,4,74
321,red,3245.90,2008.01,3236,2003,21,9,121
321,blue,1112.83,1361.94,1091,1336,45,50,1834
321,blue,2789.12,1367.47,2767,1342,43,48,1709
321,blue,454.35,1783.47,429,1740,49,86,3074
321,blue,3344.76,1793.33,3334,1752,22,80,717
322,red,91.59,555.97,76,544,30,24,511
322,red,138.64,548.21,136,544,6,10,56
322,red,162.59,555.50,158,550,10,12,88
322,red,955.50,584.17,923,567,67,39,740
322,red,24.78,573.78,20,571,12,7,59
322,red,184.97,589.68,182,584,8,12,68
322,red,962.22,620.62,936,600,60,36,817
322,red,190.04,634.00,188,630,6,10,49
322,red,149.30,654.70,144,650,12,12,80
322,red,35.50,672.50,32,666,8,14,112
322,red,631.21,824.32,574,682,110,287,10817
322,red,58.84,707.28,50,692,16,36,239
322,red,136.86,725.25,119,722,37,8,256
322,red,1095.67,864.60,1042,722,100,318,15239
322,red,36.18,729.66,32,724,12,14,124
322,red,58.41,744.32,52,736,12,14,88
322,red,152.46,756.97,138,754,27,8,116
322,red,3141.69,1213.49,3120,1176,36,51,482
322,red,3115.50,1203.50,3112,1200,8,8,64
322,red,882.59,1369.58,734,1216,255,319,46695
322,red,425.36,1371.38,392,1324,68,95,5490
322,red,2839.16,1391.23,2832,1389,16,5,70
322,red,3221.31,1396.07,3200,1388,42,20,244
322,red,2895.30,1398.24,2868,1390,53,23,520
322,red,3089.11,1398.07,3084,1391,12,13,108
322,red,3172.72,1399.07,3158,1391,27,19,173
322,red,2955.80,1404.73,2920,1393,72,25,763
322,red,3046.82,1394.76,3038,1393,18,5,68
322,red,3262.42,1400.04,3251,1392,31,16,194
322,red,3359.36,1406.40,3331,1394,48,33,554
322,red,2823.17,1400.69,2818,1398,13,6,48
322,red,3027.02,1405.84,3012,1399,28,15,241
322,red,3312.58,1409.96,3295,1402,31,17,184
322,red,3066.14,1412.41,3058,1409,21,12,92
322,red,3265.43,1419.55,3257,1414,16,13,76
322,red,3041.85,1425.10,3024,1421,35,7,119
322,red,3141.11,1443.53,3104,1424,70,38,640
322,red,3319.45,1435.39,3310,1429,20,12,111
322,red,3309.79,1464.95,3240,1434,139,67,1977
322,red,3185.94,1444.49,3167,1440,41,17,176
322,red,3367.82,1458.68,3362,1457,13,5,56
322,red,3264.97,1485.31,3249,1478,30,21,170
322,red,3297.19,1494.26,3283,1486,25,17,152
322,red,297.56,1492.46,289,1490,19,6,79
322,red,3188.29,1499.11,3179,1493,23,12,105
322,red,3139.28,1506.70,3133,1499,12,13,67
322,red,3021.66,1557.91,3009,1555,31,10,139
322,red,3166.69,1563.71,3133,1555,73,24,694
322,red,225.39,1696.60,224,1688,4,18,67
322,red,962.58,1693.96,958,1691,11,7,52
322,red,3076.87,1911.13,3070,1910,14,4,45
322,red,3018.24,1917.56,3008,1914,22,6,79
322,red,3340.13,1980.11,3329,1979,23,4,70
322,red,3244.30,2009.10,3235,2003,22,18,148
322,blue,1112.56,1361.99,1090,1336,46,50,1829
322,blue,2789.13,1367.48,2767,1342,43,48,1706
322,blue,454.22,1783.58,429,1740,49,86,3078
322,blue,3344.43,1793.60,3334,1752,22,80,672
323,red,91.39,555.94,76,544,28,24,503
323,red,138.64,548.21,136,544,6,10,56
323,red,162.59,555.50,158,550,10,12,88
323,red,957.70,582.12,929,565,63,29,797
323,red,24.93,573.93,20,572,12,6,56
323,red,94.07,577.07,88,574,12,6,56
323,red,184.97,589.68,182,584,8,12,68
323,red,990.00,606.97,980,599,18,17,165
323,red,957.30,623.33,938,606,42,30,650
323,red,149.30,654.70,144,650,12,12,80
323,red,35.50,672.50,32,666,8,14,112
323,red,630.47,842.50,576,688,104,297,11329
323,red,58.75,707.29,50,692,16,36,245
323,red,136.76,725.31,119,722,37,8,255
323,red,1095.45,867.83,1030,723,112,325,16317
323,red,36.18,729.66,32,724,12,14,124
323,red,152.02,757.13,138,754,27,8,119
323,red,623.23,1012.87,616,1010,16,6,71
323,red,3141.48,1213.41,3120,1176,36,51,485
323,red,3115.50,1203.50,3112,1200,8,8,64
323,red,879.80,1369.89,723,1222,266,315,45547
323,red,425.29,1371.28,392,1324,68,95,5501
323,red,2839.36,1390.50,2832,1388,16,6,66
323,red,3221.71,1396.15,3198,1388,44,20,231
323,red,2890.36,1392.51,2880,1390,27,9,135
323,red,3093.30,1399.55,3084,1391,24,15,151
323,red,3171.53,1398.91,3159,1391,26,19,214
323,red,2966.04,1403.73,2945,1393,49,20,413
323,red,3041.65,1402.29,2999,1393,79,20,764
323,red,3263.24,1400.59,3251,1394,25,17,211
323,red,3353.48,1407.13,3314,1394,65,33,794
323,red,2925.87,1410.05,2898,1401,48,19,381
323,red,3301.42,1405.77,3294,1401,17,10,73
323,red,3264.93,1419.51,3257,1414,16,13,67
323,red,3042.66,1425.43,3024,1421,34,9,143
323,red,3080.77,1432.73,3076,1429,12,11,74
323,red,3116.20,1435.94,3104,1429,32,15,224
323,red,3148.36,1446.34,3131,1429,44,33,454
323,red,3320.03,1435.66,3309,1429,23,12,114
323,red,3315.00,1466.07,3233,1434,146,66,2364
323,red,3370.00,1438.23,3362,1436,17,5,62
323,red,3188.46,1443.38,3170,1440,38,13,137
323,red,3217.06,1462.91,3209,1457,15,11,53
323,red,3266.96,1485.62,3261,1479,13,17,50
323,red,296.33,1492.60,288,1490,20,6,96
323,red,3092.44,1505.06,3089,1500,7,12,48
323,red,3103.50,1532.80,3097,1531,15,4,50
323,red,3015.77,1544.16,3008,1539,23,19,103
323,red,3159.79,1562.81,3133,1555,56,17,598
323,red,3350.98,1577.71,3337,1575,29,5,86
323,red,225.21,1696.47,224,1688,4,17,57
323,red,3020.16,1917.86,3012,1916,18,4,58
323,red,3050.39,1959.94,3040,1956,20,8,80
323,red,3173.63,1975.11,3159,1972,30,8,95
323,red,3119.92,1977.98,3104,1976,32,5,103
323,red,3241.66,2003.00,3235,1999,17,8,76
323,red,3350.75,2009.44,3344,2006,13,6,48
323,blue,1112.60,1361.96,1090,1336,46,50,1841
323,blue,2789.08,1367.58,2767,1342,43,48,1694
323,blue,454.03,1783.43,429,1740,49,86,3098
323,blue,3344.39,1795.00,3334,1752,22,80,645
324,red,92.80,556.07,76,540,34,40,592
324,red,138.64,548.21,136,544,6,10,56
324,red,22.85,570.74,16,561,16,15,108
324,red,960.26,582.15,930,565,64,29,764
324,red,147.95,589.81,140,574,20,32,348
324,red,991.16,607.28,982,600,18,16,168
324,red,956.41,623.85,938,614,42,22,605
324,red,149.30,654.70,144,650,12,12,80
324,red,627.90,865.10,587,696,83,308,10623
324,red,59.88,714.41,55,704,9,24,169
324,red,136.82,725.28,119,722,37,8,256
324,red,1095.87,868.34,1028,725,114,333,16609
324,red,1025.79,734.21,1022,730,9,10,58
324,red,151.24,756.66,142,754,18,6,76
324,red,621.97,1019.28,613,1006,19,24,138
324,red,3141.54,1213.84,3120,1176,36,51,469
324,red,3115.50,1203.50,3112,1200,8,8,64
324,red,874.78,1372.62,717,1228,273,310,45353
324,red,425.24,1371.23,392,1324,68,95,5504
324,red,2839.34,1390.37,2832,1388,16,6,70
324,red,3215.62,1393.24,3198,1388,34,11,155
324,red,3088.77,1396.27,3082,1390,12,14,74
324,red,3042.21,1400.38,3005,1393,73,20,563
324,red,3351.43,1408.58,3314,1394,65,33,604
324,red,3260.12,1399.82,3252,1396,19,9,74
324,red,3235.83,1404.77,3232,1401,10,7,47
324,red,2978.47,1409.69,2964,1407,30,6,129
324,red,2922.68,1412.14,2898,1408,40,12,240
324,red,3265.08,1419.67,3258,1414,15,13,66
324,red,3033.55,1425.03,3024,1423,18,5,66
324,red,3087.00,1431.25,3076,1429,28,10,112
324,red,3320.16,1435.69,3310,1429,22,12,89
324,red,3149.64,1449.12,3131,1430,44,38,445
324,red,3306.73,1455.35,3236,1434,143,40,1467
324,red,3370.32,1437.54,3362,1434,17,7,81
324,red,3192.21,1442.19,3170,1440,44,6,126
324,red,3350.95,1489.51,3318,1479,61,21,516
324,red,297.41,1492.47,288,1490,20,6,74
324,red,3300.15,1493.86,3288,1492,24,5,86
324,red,3091.15,1506.18,3088,1500,8,12,68
324,red,3135.59,1508.75,3127,1506,18,6,59
324,red,3090.47,1530.14,3075,1524,37,11,154
324,red,3026.03,1551.13,3016,1546,19,12,183
324,red,3137.80,1560.18,3104,1548,70,24,437
324,red,3338.32,1573.25,3296,1556,74,24,476
324,red,225.21,1696.47,224,1688,4,17,57
324,red,3314.50,1734.74,3301,1729,27,9,101
324,red,231.02,1887.68,224,1886,16,4,50
324,red,3007.43,1889.00,3000,1887,16,5,56
324,red,3059.19,1893.29,3053,1888,13,9,63
324,red,3082.53,1889.11,3074,1888,18,4,57
324,red,3063.75,1958.60,3040,1956,53,7,194
324,red,3123.84,1976.89,3108,1971,28,10,121
324,red,3082.99,1977.39,3074,1976,18,4,67
324,blue,1112.35,1361.94,1090,1336,46,50,1860
324,blue,2789.11,1367.48,2767,1342,43,48,1695
324,blue,453.93,1783.27,426,1740,52,86,3116
324,blue,3344.96,1792.72,3334,1752,22,80,682
325,red,91.66,556.47,76,542,28,26,437
325,red,157.90,558.30,148,554,20,10,120
325,red,962.05,582.12,931,565,65,29,810
325,red,182.38,587.79,180,582,6,12,68
325,red,200.79,594.64,196,592,10,8,56
325,red,965.59,621.17,940,600,61,36,798
325,red,182.42,611.96,176,606,14,12,150
325,red,147.30,654.70,142,650,12,12,80
325,red,1041.76,665.13,1039,655,7,21,75
325,red,73.48,682.46,60,678,30,10,204
325,red,1034.22,690.85,1032,682,5,20,88
325,red,39.50,700.50,32,696,16,10,160
325,red,622.06,893.92,588,696,67,346,8686
325,red,59.00,721.00,56,716,6,10,48
325,red,136.93,725.28,119,722,37,8,256
325,red,1096.42,875.88,1027,726,119,350,18780
325,red,646.24,1005.98,644,1002,6,10,50
325,red,3141.10,1215.00,3120,1184,35,43,446
325,red,3115.56,1203.56,3112,1200,8,8,63
325,red,927.95,1386.98,867,1233,123,306,27016
325,red,783.82,1356.01,711,1251,144,237,18659
325,red,425.26,1371.88,392,1324,68,95,5573
325,red,2836.79,1391.13,2831,1388,15,10,71
325,red,3212.86,1393.36,3198,1388,27,13,171
325,red,3088.42,1396.51,3082,1390,12,14,92
325,red,3162.40,1394.55,3159,1391,9,10,53
325,red,3032.89,1399.20,3012,1393,46,14,319
325,red,3341.49,1407.77,3296,1394,83,32,724
325,red,3268.15,1403.72,3255,1397,27,14,117
325,red,3236.48,1404.42,3232,1401,10,7,48
325,red,2984.99,1409.60,2969,1407,36,5,131
325,red,2904.62,1409.47,2898,1408,14,4,55
325,red,2932.50,1413.49,2919,1408,25,12,232
325,red,3229.54,1416.77,3222,1414,16,8,52
325,red,3263.87,1418.59,3258,1414,13,10,54
325,red,3033.54,1424.93,3024,1423,18,5,68
325,red,3085.42,1430.26,3076,1422,28,17,133
325,red,3148.35,1447.11,3131,1429,42,33,409
325,red,3320.08,1435.73,3309,1430,23,11,107
325,red,3189.40,1442.74,3170,1433,44,24,222
325,red,3369.81,1437.19,3362,1433,17,8,91
325,red,3240.75,1439.16,3233,1434,15,12,129
325,red,3308.48,1457.25,3246,1442,130,33,1604
325,red,3324.99,1484.45,3314,1479,19,10,119
325,red,3358.99,1490.58,3338,1481,41,19,378
325,red,297.28,1492.32,288,1490,20,6,78
325,red,3185.58,1499.44,3181,1496,11,8,55
325,red,3111.78,1554.87,3106,1548,11,12,69
325,red,3087.90,1562.61,3072,1556,35,15,394
325,red,3334.73,1568.35,3317,1557,49,23,314
325,red,3142.83,1562.93,3132,1561,24,5,87
325,red,3359.00,1565.25,3352,1564,14,4,48
325,red,955.50,1691.79,948,1686,21,12,131
325,red,225.21,1696.47,224,1688,4,17,57
325,red,3359.92,1717.08,3349,1716,23,4,72
325,red,3109.64,1888.60,3104,1886,16,6,50
325,red,3050.72,1958.77,3041,1956,19,7,81
325,red,3127.79,1976.72,3118,1971,18,9,87
325,red,3211.53,2001.47,3206,1999,11,7,45
325,red,3349.18,2009.16,3343,2004,17,9,73
325,blue,1112.40,1362.07,1089,1336,47,50,1875
325,blue,2789.03,1367.48,2767,1342,43,48,1702
325,blue,454.13,1783.19,427,1740,51,86,3100
325,blue,3345.08,1793.30,3334,1752,22,80,680
326,red,90.96,556.38,76,542,28,26,472
326,red,163.50,557.50,160,554,8,8,56
326,red,964.22,581.96,932,564,66,30,796
326,red,182.38,587.79,180,582,6,12,68
326,red,151.42,599.58,142,592,18,16,156
326,red,200.79,594.64,196,592,10,8,56
326,red,969.75,619.61,942,600,62,36,897
326,red,182.42,611.96,176,606,14,12,150
326,red,1036.50,682.00,1023,642,27,70,402
326,red,143.10,662.90,138,658,12,14,120
326,red,50.02,695.28,32,678,44,30,338
326,red,619.32,906.27,588,696,68,337,7908
326,red,136.93,725.26,119,722,37,8,255
326,red,1096.78,876.51,1026,726,123,360,20089
326,red,3141.54,1213.90,3120,1177,36,50,471
326,red,3115.56,1203.56,3112,1200,8,8,63
326,red,929.52,1385.44,867,1238,123,301,25538
326,red,778.71,1362.27,712,1246,132,256,21547
326,red,425.32,1372.02,392,1324,68,95,5572
326,red,2838.32,1390.22,2832,1388,14,5,60
326,red,3029.36,1401.73,2968,1388,104,25,778
326,red,3088.30,1396.42,3082,1390,12,14,93
326,red,3162.89,1394.57,3158,1391,12,9,83
326,red,3211.69,1394.22,3197,1390,28,10,122
326,red,3352.57,1407.01,3323,1394,56,32,549
326,red,3266.50,1402.90,3251,1397,32,14,189
326,red,3233.24,1411.75,3221,1401,21,21,139
326,red,3303.78,1406.92,3298,1404,13,7,51
326,red,2925.25,1412.68,2919,1408,13,10,68
326,red,3288.89,1411.42,3284,1408,12,7,57
326,red,3202.37,1417.23,3199,1412,7,13,62
326,red,3276.69,1424.38,3264,1420,27,12,111
326,red,3149.34,1445.81,3136,1429,38,33,385
326,red,3320.91,1436.07,3310,1430,23,12,109
326,red,3370.23,1435.98,3362,1431,17,10,128
326,red,3190.42,1440.99,3170,1433,38,21,236
326,red,3305.03,1456.45,3235,1434,144,41,1898
326,red,3338.54,1490.23,3288,1479,90,22,587
326,red,294.91,1492.71,288,1490,16,6,87
326,red,3187.26,1498.84,3181,1496,15,6,50
326,red,3245.50,1537.22,3240,1535,11,6,46
326,red,3082.56,1563.87,3057,1547,60,31,765
326,red,2617.23,1555.86,2608,1548,16,16,123
326,red,3256.19,1550.71,3241,1549,28,5,94
326,red,3316.11,1561.67,3266,1549,100,25,983
326,red,3141.57,1563.23,3132,1561,20,5,61
326,red,3220.28,1574.04,3216,1570,12,10,92
326,red,3173.41,1581.09,3168,1576,12,12,102
326,red,952.47,1691.91,944,1686,16,12,139
326,red,225.25,1697.31,224,1688,4,19,65
326,red,3322.32,1721.73,3315,1716,17,12,132
326,red,3352.84,1718.61,3337,1716,39,12,189
326,red,3028.30,1888.91,3022,1887,13,5,47
326,red,3053.80,1958.61,3049,1956,11,6,51
326,red,3349.23,2008.18,3342,2004,18,9,125
326,blue,1112.40,1362.15,1089,1336,47,50,1876
326,blue,2789.04,1367.55,2767,1342,43,48,1700
326,blue,454.19,1783.45,430,1740,48,86,3100
326,blue,3344.92,1793.77,3334,1752,22,80,668
327,red,91.17,556.58,76,543,28,25,455
327,red,163.50,557.50,160,554,8,8,56
327,red,966.06,581.10,935,563,66,29,935
327,red,182.38,587.79,180,582,6,12,68
327,red,151.42,599.58,142,592,18,16,156
327,red,200.79,594.64,196,592,10,8,56
327,red,974.09,617.92,946,596,61,38,988
327,red,182.50,612.03,176,606,14,12,152
327,red,1050.21,630.11,1048,624,6,14,57
327,red,188.59,634.32,184,626,12,14,88
327,red,1045.67,660.67,1044,651,4,20,63
327,red,141.10,662.90,136,658,12,14,120
327,red,65.60,686.56,48,678,39,22,333
327,red,1033.57,697.06,1024,678,15,42,274
327,red,617.86,889.15,580,695,77,315,6590
327,red,38.50,705.50,32,704,14,4,56
327,red,39.40,729.07,32,720,16,16,168
327,red,137.16,725.44,119,722,37,8,252
327,red,1097.82,875.04,1028,724,124,360,20516
327,red,1027.69,737.08,1023,732,10,14,52
327,red,1048.83,867.50,1046,864,8,8,48
327,red,3140.50,1216.41,3120,1190,35,37,437
327,red,3121.98,1198.78,3112,1192,25,16,199
327,red,932.69,1377.90,868,1239,123,301,22941
327,red,777.51,1373.35,712,1243,120,280,23954
327,red,425.29,1372.08,392,1324,68,95,5575
